OBJECTID,NAME,WARD,aggregationMethod,HasData,ORIGINAL_OID,PCTMinority,RAWTotalPop,population_acsipov200,population_acsipovbas,PCTNonWorkingAge,PCTSenior,PCTChildren,PCTUnemployment,KeyField,HeatSeverity,PCTTreeCover,AREASqKm,PopDensity,PopAdjFactor,GOAL,GAP,GapScore,PriorityIndex,TreeEquityScore,PCTPoverty,Status,TES,AreaSqMi,PopDens_SqMi,SHAPE_Length,SHAPE_Area
700,La Madera,3,BlockApportionment:US.BlockGroups,1,32,32.5,1043,587,1020,70.18,16.11,13.71,10.26,32,4.57720057720058,16.0901986786818,0.644617142169703,1618.01468153544,1.2,18,1.9098013213182,10.9527230417253,0.424103984455324,95.3549065173687,42.4509803921569,04 Low Priority,89 - 99,0.248888070057351,4190.6387869843,10550.6015006425,6938683.74340959
701,Los Reales,5,BlockApportionment:US.BlockGroups,1,141,69.73,446,323,431,68.61,5.38,25.78,11.52,141,7.53310786756853,0.844602889915399,5.07514372719293,87.8792846023857,1.2,18,17.1553971100846,98.3863143878644,0.537920238426504,,25.0580046403712,,,1.95952394823604,227.606302235545,32529.6962936583,54307447.9555608
702,San Clemente,6,BlockApportionment:US.BlockGroups,1,53,41.61,685,546,787,62.92,21.9,15.18,8.14,53,3.10740740740741,23.8228606184179,0.4978605775537,1375.88720795254,1.2,18,0,0,0.346059770854712,100,30.6226175349428,04 Low Priority,99 - 100,0.192225043671536,3563.53150929955,9362.00088344842,5359054.14739728
703,Rancho Esperero,2,BlockApportionment:US.BlockGroups,1,372,21.5,214,150,167,50,40.65,8.88,7.87,372,4.13,13.9689555825438,0.266020401012528,804.449580503872,1.2,18,4.0310444174562,23.1180660419778,0.248213449566072,94.2617850804244,10.1796407185629,04 Low Priority,89 - 99,0.102711051060566,2083.51484859999,7085.36858674823,2863578.43745936
704,Speedtano,2,BlockApportionment:US.BlockGroups,1,117,42.12,311,176,294,61.09,24.76,14.15,18.78,117,4.075,8.39929032980574,0.113451232420441,2741.26594630069,1,15,6.60070967019426,37.8551130368761,0.450694527332042,82.9389077227441,40.1360544217687,03 Low-Moderate Priority,79 - 89,0.0438037657324626,7099.8462072753,5263.20943889006,1221246.0335607
705,Highland Trails,4,BlockApportionment:US.BlockGroups,1,129,31.35,520,511,594,60.38,15.58,24.04,10.36,129,4.39971949509116,6.54699352673776,1.28255667878237,405.440171652824,1.2,18,11.4530064732622,65.6830668700892,0.327721803206243,78.4742268852181,13.973063973064,02 Upper-Moderate Priority,64 - 79,0.495197902195754,1050.08522389588,15931.8257119787,13816337.9734289
706,Perrine Addition,6,BlockApportionment:US.BlockGroups,1,93,30.77,39,30,37,66.67,15.38,15.38,19.05,93,5.36842105263158,14.460344278687,0.0852659611818132,457.392369234424,1.2,18,3.539655721313,20.2999486626391,0.431881888275319,,18.9189189189189,,,0.0329213716667126,1184.64079792379,5232.42852497927,917820.471229131
707,Sunnyside,1,BlockApportionment:US.BlockGroups,1,156,95.39,15618,6360,16200,58.32,12.4,29.27,15.38,156,5.01022954091816,6.59970482864551,7.24032006423058,2157.08696044499,1,15,8.40029517135449,48.1757476306922,0.597259660147032,71.2265693427636,60.7407407407407,02 Upper-Moderate Priority,64 - 79,2.79550320570059,5586.82957978792,37276.5639259824,77979330.3213845
708,The Triangle,2,BlockApportionment:US.BlockGroups,1,371,25,4,0,0,50,25,25,0,371,6.17777777777778,4.28996110119274,0.0389177286455067,102.780921169248,1.2,18,13.7100388988073,78.6271625606954,0.237216311907995,,0,,,0.0150262190373568,266.201363766598,3868.39531345909,418931.537514483
709,Loma Verde,6,BlockApportionment:US.BlockGroups,1,400,40.53,491,387,608,60.29,24.03,15.68,15.6,400,5.3042071197411,11.3415589826698,0.279164354788574,1758.82053556537,1.2,18,6.6584410173302,38.1862026894737,0.448741044597727,82.864283515905,36.3486842105263,03 Low-Moderate Priority,79 - 89,0.107785959986006,4555.32427473621,7323.50884721799,3005018.97949635
710,Western Hills II,5,BlockApportionment:US.BlockGroups,1,178,93.44,1112,495,1131,59.17,12.5,28.33,18.9,178,5.65369649805448,6.25253824571972,0.467056371987243,2380.86892010195,1,15,8.74746175428028,50.1667502494902,0.623256403982829,68.733251639998,56.2334217506631,02 Upper-Moderate Priority,64 - 79,0.180331473408642,6166.42219453361,9928.47443376059,5027398.27645495
711,Paseo De Las Iglesias,1,BlockApportionment:US.BlockGroups,1,185,83.02,53,14,34,56.6,13.21,30.19,30,185,7.8928046989721,1.60105763819704,1.23118627984609,43.0479131124053,1.2,18,16.398942361803,94.0480414696073,0.723499939197536,,58.8235294117647,,,0.47536368027815,111.493583121428,20824.5538649708,13252239.9530183
712,Amphi,3,BlockApportionment:US.BlockGroups,1,263,72.53,7556,2222,7564,66.07,8.56,25.37,17.39,263,5.85059068797776,8.68978760003041,2.59334521368233,2913.61133108504,1,15,6.31021239996959,36.1891092962608,0.628509606785026,77.2547971463068,70.6240084611317,02 Upper-Moderate Priority,64 - 79,1.00129618497837,7546.21870467154,21187.661233527,27914652.3672398
713,Heromsa Highlands,2,BlockApportionment:US.BlockGroups,1,332,33.43,1645,1358,1866,54.16,26.02,19.82,9.82,332,2.81801125703565,7.92059513405589,0.975266262191973,1686.71886209081,1.2,18,10.0794048659441,57.8054526875628,0.299935538613454,82.6620904133613,27.2240085744909,03 Low-Moderate Priority,79 - 89,0.37655240903471,4368.5817977289,13518.7990721984,10531670.1140481
714,Pueblo Gardens,5,BlockApportionment:US.BlockGroups,1,180,89.13,2557,1098,2316,57.06,10.64,32.26,16.72,180,5.82889258950874,5.45150886459613,2.16369309396872,1181.77573664565,1.2,18,12.5484911354039,71.9656785569501,0.591951426634767,57.3998139094743,52.5906735751295,01 High Priority,0 - 64,0.835406574112251,3060.78510660179,22017.3357144853,23290139.1437811
715,Woodland Villas,2,BlockApportionment:US.BlockGroups,1,437,37.93,58,36,57,60.34,20.69,18.97,12.5,437,2.672,11.6592396830914,0.106559763902052,544.295500253854,1.2,18,6.3407603169086,36.3643017992714,0.360071749382598,,36.8421052631579,,,0.0411429548616638,1409.71887398499,4280.6187019939,1147073.08225213
716,Monte Catalina Estates,2,BlockApportionment:US.BlockGroups,1,426,46.92,1008,592,892,73.31,10.32,16.37,14.01,426,4.17478510028653,12.693906759487,0.309385687429423,3258.06926744129,1,15,2.306093240513,13.2254597846335,0.455117461502387,93.9808623156157,33.6322869955157,04 Low Priority,89 - 99,0.119454481754451,8438.36066420706,9026.42309617706,3330353.75168524
717,Lincoln Green,6,BlockApportionment:US.BlockGroups,0,420,0,0,0,0,0,0,0,0,420,6.80769230769231,11.129545899446,0.0483400399151513,0,1.2,18,6.870454100554,,,,,,,0.0186641937576902,0,3312.97914011001,520344.680036611
718,The Enclave,2,BlockApportionment:US.BlockGroups,1,368,32.75,171,118,162,58.48,23.39,18.13,8.86,368,3.61194029850746,12.2800993835738,0.118442253948469,1443.7415221294,1.2,18,5.7199006164262,32.8036673650787,0.325023404426006,89.3380403553439,27.1604938271605,04 Low Priority,89 - 99,0.0457308099180563,3739.2733762295,5047.52144609866,1286064.77366019
719,Foothills Heights,3,BlockApportionment:US.BlockGroups,1,275,33.68,579,351,603,63.73,25.73,10.54,11.49,275,3.67149758454106,10.3908190047174,0.190108211617359,3045.63382651447,1,15,4.6091809952826,26.4336830889138,0.391132594980046,89.660924938553,41.7910447761194,04 Low Priority,89 - 99,0.0734011908716566,7888.15539808329,8319.5332653532,2044341.84965452
720,Silver Hills Estates,1,BlockApportionment:US.BlockGroups,1,81,46.67,60,46,53,55,28.33,16.67,8,81,6.96078431372549,12.0741562814667,0.188185218935018,318.834817843576,1.2,18,5.9258437185333,33.9847523997125,0.391372558769821,,13.2075471698113,,,0.0726587192460359,825.77838726869,6113.32358442248,2024906.07466
721,West Branch Santa Cruz,1,BlockApportionment:US.BlockGroups,1,191,73.4,2026,218,465,87.27,6.07,6.66,10.45,191,6.32448979591837,6.94471487269267,0.435493050925907,4652.19822840456,0.8,12,5.05528512730733,28.9920931974918,0.623270779034281,81.9300754869648,53.1182795698925,03 Low-Moderate Priority,79 - 89,0.1681448070149,12049.1380969052,9202.703672678,4687535.85953602
722,Flowing Wells,3,BlockApportionment:US.BlockGroups,1,25,59.57,9294,2681,9519,58.39,18.4,23.21,15.63,25,6.15701732774903,5.61425578751642,10.9908220047423,845.614640651067,1.2,18,12.3857442124836,71.0323238918644,0.580292861185571,58.7804495321298,71.8352768147915,01 High Priority,0 - 64,4.24358010073686,2190.13186492843,91375.9616285996,118261373.917836
723,Santa Rita Park,5,BlockApportionment:US.BlockGroups,1,182,82.44,2027,798,1714,65.02,10.71,24.27,15.89,182,5.06141868512111,7.01522856447168,1.03725670811376,1954.19319455266,1.2,18,10.9847714355283,62.9977358728358,0.57905154477794,63.5210637253218,53.4422403733956,01 High Priority,0 - 64,0.40048705401729,5061.33713853455,17125.3648808176,11107710.0894036
724,Tucson Medical Center,2,BlockApportionment:US.BlockGroups,1,295,21.42,663,244,398,36.65,53.85,9.5,12.08,295,3.54545454545455,10.1183938389836,0.763038641375751,868.894396756392,1.2,18,7.8816061610164,45.2010627712753,0.282421389983582,87.2342530234013,38.6934673366834,03 Low-Moderate Priority,79 - 89,0.294610866524931,2250.42615644285,15594.2677991448,8208971.66356357
725,Littletown,5,BlockApportionment:US.BlockGroups,1,310,65.56,4187,2475,4293,58.18,10.25,31.57,8.94,310,6.76766169154229,5.87030852498178,1.82363066801105,2295.96928448597,1,15,9.12969147501822,52.3588401924739,0.502591639236994,73.6848846791167,42.3480083857442,02 Upper-Moderate Priority,64 - 79,0.704107737394623,5946.53314774378,20027.9959777444,19618381.5343249
726,Kendall Square,2,BlockApportionment:US.BlockGroups,1,444,48.29,1317,347,1085,61.96,18.98,19.06,15.77,444,5.12993039443155,12.270097343582,0.391382612879192,3364.99363196422,1,15,2.729902656418,15.6560095507625,0.534726123175055,91.6283227085291,68.0184331797235,04 Low Priority,89 - 99,0.151113671668002,8715.29349702695,8392.23348778564,4213071.71022889
727,Desert Willow Ranch,2,BlockApportionment:US.BlockGroups,0,122,0,0,0,0,0,0,0,0,122,6.83130904183536,8.75419715438557,0.687144488841257,0,1.2,18,9.24580284561443,,,,,,,0.265307970406582,0,18133.1010966597,7290830.69334984
728,Kleindale,3,BlockApportionment:US.BlockGroups,1,288,58.12,1719,519,1312,65.45,11.52,23.04,14.96,288,4.27121771217712,13.4878192377068,0.482193842621167,3564.95634754615,1,15,1.5121807622932,8.67236654071983,0.521482717265284,95.4775107312249,60.4420731707317,04 Low Priority,89 - 99,0.186176083496007,9233.19455281626,9293.18860389554,5184064.5732872
729,El Rio Plaza,1,BlockApportionment:US.BlockGroups,0,226,0,0,0,0,0,0,0,0,226,7.60215053763441,7.82358855726058,0.0834143132322621,0,1.2,18,10.1764114427394,,,,,,,0.0322064463964668,0,4544.97624863857,897848.851404781
730,Iron Horse,6,BlockApportionment:US.BlockGroups,1,206,36.21,638,204,509,88.56,5.64,5.8,10.2,206,5.10963455149502,12.6364916735741,0.272105194505932,2344.68144262528,1,15,2.3635083264259,13.5547356770529,0.535423196817148,92.7424800917809,59.9214145383104,04 Low Priority,89 - 99,0.105060402963121,6072.69705812909,6886.77245372413,2929638.34584802
731,Thunderbird Heights/Wilmot Desert Esta,6,BlockApportionment:US.BlockGroups,1,60,33.33,951,410,801,60.57,23.13,16.3,11.67,60,4.61410788381743,12.4060205990247,0.659445561199478,1442.12055695728,1.2,18,5.5939794009753,32.0815083726662,0.421404166077788,86.480718717699,48.8139825218477,03 Low-Moderate Priority,79 - 89,0.254613354653362,3735.07509570626,10587.2226489493,7086948.61054452
732,Colonia Solana,6,BlockApportionment:US.BlockGroups,1,71,21.25,273,232,330,53.85,37,9.52,3.12,71,2.39221140472879,22.8627345477874,0.652984427587077,418.080414273884,1.2,18,0,0,0.229179831394474,100,29.6969696969697,04 Low Priority,99 - 100,0.252118697018845,1082.82330199253,10568.8500175361,7029385.10581757
733,Pullman,3,BlockApportionment:US.BlockGroups,1,76,67.69,1071,327,1063,64.99,12.79,22.22,20.83,76,6.43887147335423,7.93775138572045,0.2803549867348,3820.15676793759,1,15,7.06224861427955,40.5020418933538,0.648117430919894,73.7499206610696,69.2380056444026,02 Upper-Moderate Priority,64 - 79,0.108245665550538,9894.16060728983,7524.81929629155,3017680.80606444
734,Campbell-Grant,3,BlockApportionment:US.BlockGroups,1,11,32.4,1284,854,1167,69.78,15.42,14.72,14.48,11,4.7997256515775,15.4277407709693,0.65281694325043,1966.86071535897,1.2,18,2.5722592290307,14.7519234658656,0.419599515493508,93.8101000611255,26.8209083119109,04 Low Priority,89 - 99,0.252054030954668,5094.14586680794,10603.521037861,7022237.65769522
735,Halcyon Acres,2,BlockApportionment:US.BlockGroups,1,441,24.85,978,419,543,56.75,26.48,16.67,14.86,441,4.0815627141878,11.6172420832844,1.29301808554029,756.369930890287,1.2,18,6.3827579167156,36.6051583082541,0.342621812266707,87.4582743221163,22.8360957642726,03 Low-Moderate Priority,79 - 89,0.499237073925934,1958.98912776877,21148.0889993687,13919035.0722453
736,Beautiful Acres,1,BlockApportionment:US.BlockGroups,0,89,0,0,0,0,0,0,0,0,89,4.975,3.20028832784562,0.176528226763431,0,1.2,18,14.7997116721544,,,,,,,0.0681579294057497,0,5603.9832648598,1896573.47034589
737,Casa Real,2,BlockApportionment:US.BlockGroups,1,448,42.08,240,136,226,61.25,24.58,14.17,19.08,448,3.47598253275109,12.0744757809898,0.203000038528695,1182.26578546228,1.2,18,5.9255242190102,33.9829200678624,0.437152765540781,85.1442725111826,39.8230088495575,03 Low-Moderate Priority,79 - 89,0.0783787530703071,3062.05432720671,6679.36616002792,2185204.59840924
738,Enchanted Hills,1,BlockApportionment:US.BlockGroups,1,188,87.64,1561,610,1453,60.35,10.19,29.4,10.44,188,5.20381231671554,8.860486350304,0.618099582455713,2525.48301973954,1,15,6.139513649696,35.2101508494079,0.556876061644993,80.3923098650556,58.0178940123882,03 Low-Moderate Priority,79 - 89,0.238649583011017,6540.97099313993,10661.130797865,6653043.37362672
739,Hollows Condo,6,BlockApportionment:US.BlockGroups,1,419,61.1,1419,681,1584,71.6,10.64,17.76,16.46,419,5.95327102803738,14.7790930128044,0.0941402107231127,15073.2613524055,0.5,7.5,0,0,0.588861916085717,100,57.0075757575758,04 Low Priority,99 - 100,0.0363477385704278,39039.5676817838,4471.73647837794,1013350.41243902
740,Casitas Del Sol 1,1,BlockApportionment:US.BlockGroups,1,161,69.7,99,65,123,51.52,20.2,28.28,16.22,161,8.32862190812721,4.21175152717602,0.255489395960699,387.491620259765,1.2,18,13.788248472824,79.0756949781015,0.585084203127354,,47.1544715447154,,,0.0986450072778378,1003.59868919835,9080.58531464599,2748707.52216438
741,Desert Links,2,BlockApportionment:US.BlockGroups,0,366,0,0,0,0,0,0,0,0,366,3.83333333333333,13.6597407509255,0.119742840720264,0,1.2,18,4.3402592490745,,,,,,,0.0462329692780796,0,4677.13466773563,1288984.93178262
742,Dietz,4,BlockApportionment:US.BlockGroups,1,337,46.83,7950,4145,7993,59.84,19.36,20.79,14.87,337,4.45178147268409,7.69831246879497,3.79057472282766,2097.30729013819,1,15,7.30168753120503,41.8752256445753,0.459968616053528,80.7387104133355,48.142124358814,03 Low-Moderate Priority,79 - 89,1.46354908278987,5432.00094447492,27631.5115013644,40713109.8562935
743,Cushing Business Center,5,BlockApportionment:US.BlockGroups,1,196,44.44,45,22,34,68.89,20,11.11,4.17,196,4.37121212121212,5.14007355127517,0.116072802059304,387.687720134546,1.2,18,12.8599264487248,73.7517621113704,0.386963901536155,,35.2941176470588,,,0.0448159594290156,1004.10658554071,6281.28363411328,1264786.82292738
744,Davis-Monthan,4,BlockApportionment:US.BlockGroups,1,126,42.22,4171,2561,3836,65.72,1.25,33.04,16.43,126,7.19196822594881,2.06241752498328,42.9551032160499,97.101384648554,1.2,18,15.9375824750167,91.4021395079078,0.513320729669852,53.0813870544152,33.237747653806,,,16.585058074282,251.491431704292,132549.38224917,462183499.062464
745,Southlands,4,BlockApportionment:US.BlockGroups,1,133,60.29,345,593,701,62.9,4.35,32.75,10.07,133,8.73749352598239,0.92949576449761,67.9601784365041,5.0765022684915,1.2,18,17.0705042355024,97.8994531980979,0.503135135335206,,15.4065620542083,,,26.2395715926757,13.1480805157772,170134.065758105,732564970.977006
746,Saguaro Trails,4,BlockApportionment:US.BlockGroups,1,130,31.25,48,53,62,60.42,14.58,25,8.7,130,5.66802860061287,7.64986662708684,0.892709373529938,53.7688988412871,1.2,18,10.3501333729132,59.3580824418902,0.350702589360821,,14.5161290322581,,,0.344677016115157,139.260808686945,28243.8470642781,9737442.34195384
747,Linden Terrace,3,BlockApportionment:US.BlockGroups,1,258,50.7,781,206,881,88.35,6.66,4.99,15.1,258,5.51234567901235,6.84480738069299,0.149305727956321,5230.87768091844,0.8,12,5.15519261930701,29.5650633161378,0.639701236530035,81.0871924385779,76.6174801362089,03 Low-Moderate Priority,79 - 89,0.0576472638540753,13547.9109984643,8274.28285053628,1607116.07912132
748,Rincon Aviador,4,BlockApportionment:US.BlockGroups,1,128,59.61,359,197,385,64.07,11.42,24.79,15.85,128,7.53389830508475,8.70498975201023,0.10040051356378,3575.67892092447,1,15,6.29501024798977,36.1019248554425,0.582448403297632,78.9724915119764,48.8311688311688,02 Upper-Moderate Priority,64 - 79,0.0387648550106555,9260.96589040047,4266.23984966603,1080759.45727879
749,Elvira,1,BlockApportionment:US.BlockGroups,1,142,93.9,3326,1746,3472,59.71,13.08,27.21,20.65,142,4.87553386211104,5.62407804350154,1.48403936114695,2241.18044782146,1,15,9.37592195649846,53.7709736107408,0.60247899522051,67.6041178469723,49.7119815668203,02 Upper-Moderate Priority,64 - 79,0.572990800775312,5804.63071222016,17093.5729033705,15981639.3547815
750,Seneca Terrace,2,BlockApportionment:US.BlockGroups,1,118,38.06,444,280,440,60.14,21.62,18.47,12.23,118,3.84375,14.1358388289416,0.227025499007,1955.72744886384,1.2,18,3.8641611710584,22.1609895347538,0.386513066384413,91.4344879808094,36.3636363636364,04 Low Priority,89 - 99,0.0876550352221526,5065.31083895783,7597.69922760672,2443830.91927106
751,Blenman-Elm,6,BlockApportionment:US.BlockGroups,1,259,33.79,3318,1941,2937,71.7,14.07,14.23,12.33,259,3.96530120481928,17.8331864628931,1.87907242502648,1765.76482939621,1.2,18,0.166813537106901,0.956676723985803,0.409500481835762,99.6082404205667,33.9121552604699,04 Low Priority,99 - 100,0.725513919454577,4573.30991319145,21010.2035903477,20226540.9343737
752,Kingswood,2,BlockApportionment:US.BlockGroups,1,124,30.54,537,373,448,58.85,24.02,17.13,9.77,124,4.2463768115942,9.63314764487669,0.32275674704819,1663.79170973557,1.2,18,8.36685235512331,47.9839528613481,0.320347591963589,84.6284562479728,16.7410714285714,03 Low-Moderate Priority,79 - 89,0.124617076735611,4309.20074573172,7903.81797369888,3474419.91276865
753,Ruston Hills,1,BlockApportionment:US.BlockGroups,1,247,62.26,1134,791,1171,66.84,16.4,16.75,11.22,247,7.91646191646192,6.94457303611252,0.369381196119863,3069.99926339515,1,15,8.05542696388748,46.1979262101503,0.541830885409414,74.9685367374755,32.4508966695132,02 Upper-Moderate Priority,64 - 79,0.142618877165136,7951.26158991534,11376.9658779492,3982838.39458414
754,Miles,5,BlockApportionment:US.BlockGroups,1,204,58.98,880,236,1264,73.86,11.82,14.32,13.32,204,4.07198443579767,10.0899396455093,0.466065977481185,1888.14468877537,1.2,18,7.9100603544907,45.3642477565514,0.578047900098241,73.7772918447891,81.3291139240506,02 Upper-Moderate Priority,64 - 79,0.17994907995226,4890.27229388148,10169.3984870745,5048141.55454944
755,Bonanza,2,BlockApportionment:US.BlockGroups,1,348,31.35,5190,4229,5132,61.87,20.13,18,10.98,348,4.24127094972067,9.63154273269828,2.60037687404703,1995.86454248175,1.2,18,8.36845726730172,47.9931570431654,0.339640400036262,83.6995849428562,17.5954793452845,03 Low-Moderate Priority,79 - 89,1.00401112422364,5169.26543419847,21183.0854467233,27998055.5124656
756,Eastland Heights,5,BlockApportionment:US.BlockGroups,1,203,75,4,1,3,75,0,25,0,203,4.22648083623693,9.04028877243398,0.260998208005363,15.3257757230188,1.2,18,8.95971122756602,51.3840023639909,0.505359066729577,,66.6666666666667,,,0.100771971499763,39.6935768991026,8150.12658616429,2809379.28414891
757,Catalina Vista,6,BlockApportionment:US.BlockGroups,1,12,24.82,705,474,642,69.65,19.43,10.92,12.03,12,3.73475609756098,20.5188043964779,0.604914312955524,1165.45432121695,1.2,18,0,0,0.361203956608651,100,26.1682242990654,04 Low Priority,99 - 100,0.233558721995303,3018.51283470449,11819.7329003681,6385923.83211117
758,Valencia and Old Vail,4,BlockApportionment:US.BlockGroups,0,321,0,0,0,0,0,0,0,0,321,8.32792721518987,1.77016497541644,2.28106326828139,0,1.2,18,16.2298350245836,,,,,,,0.880723451768716,0,22562.4288322392,24550977.1100804
759,San Clemente Park View,6,BlockApportionment:US.BlockGroups,1,411,45.52,279,166,342,62.01,20.43,17.56,14.65,411,3.88837209302326,12.3871676695958,0.190610859011582,1463.71513903648,1.2,18,5.6128323304042,32.1896300459812,0.455354045897766,85.3423217226102,51.4619883040936,03 Low-Moderate Priority,79 - 89,0.0735952641158692,3791.00480651499,7551.880660425,2051768.46539201
760,Barrio Viejo,6,BlockApportionment:US.BlockGroups,1,195,56.31,792,511,805,70.33,16.16,13.64,12.01,195,4.04262877442274,12.5731624337314,0.510278002224388,1552.09512569136,1.2,18,5.4268375662686,31.122948859803,0.456312339562568,85.7982143916971,36.5217391304348,03 Low-Moderate Priority,79 - 89,0.19701943814116,4019.90792112882,10335.322230838,5557617.25533995
761,Bear Creek,2,BlockApportionment:US.BlockGroups,1,350,25.49,51,38,45,62.75,25.49,11.76,11.54,350,5.26944444444444,13.1761790512897,0.3315300096776,153.832227886687,1.2,18,4.8238209487103,27.6646446226296,0.355177841288338,,15.5555555555556,,,0.128004452375241,398.423641159725,9672.59053757406,3568350.38685739
762,North University,6,BlockApportionment:US.BlockGroups,1,41,38.94,2098,733,2327,90.51,5.2,4.34,22.32,41,3.88555347091932,9.82771443695143,0.959193678896145,2187.2537800858,1,15,5.17228556304857,29.6630914600495,0.60717787694842,81.9892271035603,68.50021486893,03 Low-Moderate Priority,79 - 89,0.370346749930315,5664.96128397175,13222.6009394754,10344375.3281102
763,El Montevideo,6,BlockApportionment:US.BlockGroups,1,24,20.92,325,277,393,53.54,36.92,9.23,3.49,24,4.33068783068783,19.2931923812292,0.336645917140573,965.40603480508,1.2,18,0,0,0.278125093205866,100,29.5165394402036,04 Low Priority,99 - 100,0.129979715289343,2500.39015146732,7999.79003107702,3623703.04605575
764,Pantano Overlook,2,BlockApportionment:US.BlockGroups,1,112,48.12,773,434,561,50.84,28.2,20.83,23.08,112,4.42456896551724,5.73747658850803,0.414466640392362,1865.04756876989,1.2,18,12.262523411492,70.3256517939998,0.429684384636077,69.7821655847642,22.6381461675579,02 Upper-Moderate Priority,64 - 79,0.160026464520053,4830.45102769945,9164.54658792551,4504330.11367842
765,Arcadia Rose,6,BlockApportionment:US.BlockGroups,1,73,30.31,386,184,310,53.63,33.16,13.21,12.96,73,2.52197802197802,11.7752649098878,0.160739004908821,2401.40842117915,1,15,3.2247350901122,18.4938767874312,0.33283228832222,93.8446406688901,40.6451612903226,04 Low Priority,89 - 99,0.062061676765256,6219.61925811348,5266.835831516,1730716.66561148
766,Linden Park,6,BlockApportionment:US.BlockGroups,1,409,46.89,659,284,604,59.03,17,23.98,17.63,409,5.17721518987342,10.1808027638133,0.29728306515807,2216.74248295845,1,15,4.8191972361867,27.638127601131,0.503080106083928,86.0958078344619,52.9801324503311,03 Low-Moderate Priority,79 - 89,0.11478163317048,5741.33667379707,7730.56940113016,3200022.70506588
767,Bandes Addition,5,BlockApportionment:US.BlockGroups,1,139,66.67,3,0,0,66.67,0,33.33,0,139,7.46247818499127,1.02201403189978,1.5604920022416,1.92247060266287,1.2,18,16.9779859681002,97.3688603307429,0.40071341818814,,0,,,0.60250933053209,4.97917600271955,21018.3124140641,16797029.6347757
768,Duffy,6,BlockApportionment:US.BlockGroups,1,20,42.25,1233,417,749,60.26,23.44,16.3,13.1,20,4.31484049930652,10.025101885743,0.649144298472205,1899.42359950157,1.2,18,7.974898114257,45.7360927319628,0.429638848904348,80.349997765257,44.3257676902537,03 Low-Moderate Priority,79 - 89,0.25063601487833,4919.48453855905,10552.773171786,6987579.85688125
769,San Rafael,2,BlockApportionment:US.BlockGroups,1,110,39.19,74,43,50,51.35,31.08,17.57,12.12,110,5.19428571428571,10.4234898281289,0.166152844883639,445.373054261118,1.2,18,7.5765101718711,43.4513352823744,0.348022359938892,,14,,,0.0641519720657452,1153.51091505281,5314.23815774976,1789422.55965525
770,Rillito,3,BlockApportionment:US.BlockGroups,1,292,47.28,1525,801,1198,69.05,7.61,23.34,8.49,292,5.31833910034602,10.1098903912094,0.781984576138529,1950.16634155434,1.2,18,7.8901096087906,45.2498300997565,0.438107803710635,80.1756963167163,33.1385642737896,03 Low-Moderate Priority,79 - 89,0.301925932833045,5050.90763714979,12014.3031596657,8423256.80199103
771,Aldea Linda,6,BlockApportionment:US.BlockGroups,1,72,43.78,233,141,190,61.37,24.03,14.59,7.69,72,5.64705882352941,15.7163226089876,0.205306176201597,1134.89035893012,1.2,18,2.2836773910124,13.0969047414546,0.396474730316294,94.8074082246536,25.7894736842105,04 Low Priority,89 - 99,0.0792691578033442,2939.35253580012,7123.09606156736,2210008.08294284
772,Eastwind,2,BlockApportionment:US.BlockGroups,1,438,38.07,1056,666,1046,60.04,21.59,18.37,12.05,438,3.76978417266187,13.6149672755381,0.126097360229369,8374.48141720932,0.5,7.5,0,0,0.383232785198297,100,36.3288718929254,04 Low Priority,99 - 100,0.0486864629774964,21689.8072979362,5390.26199344631,1357388.49943505
773,Cragin,3,BlockApportionment:US.BlockGroups,1,285,41.34,1287,453,835,61.93,20.2,17.87,13.22,285,4.73799725651577,12.4005308445835,0.649298091078176,1982.14043393059,1.2,18,5.5994691554165,32.1129921502144,0.447062650712849,85.6434806070042,45.748502994012,03 Low-Moderate Priority,79 - 89,0.250695394535313,5133.72015623013,10612.5408494831,6989055.63690896
774,Montrose Addition,6,BlockApportionment:US.BlockGroups,1,417,41.04,346,227,272,65.32,15.32,19.08,10.68,417,5.38265306122449,12.7138699634844,0.170750236679614,2026.35151041819,1,15,2.2861300365156,13.1109706794222,0.393499188372366,94.8408436788735,16.5441176470588,04 Low Priority,89 - 99,0.0659270349621837,5248.22631866379,5437.05338169702,1837992.68571375
775,Airport Commerce Center,5,BlockApportionment:US.BlockGroups,1,150,0,0,0,0,0,0,0,0,150,7.16261682242991,3.21530478764049,0.485301774225586,0,1.2,18,14.7846952123595,,,,,,,0.187376062597463,0,9620.13356344363,5225228.52536934
776,Miramonte,6,BlockApportionment:US.BlockGroups,1,402,45.28,3545,1296,2967,72.92,13.34,13.74,18.41,402,4.48890429958391,13.4842652614586,1.30588459407039,2714.6349808373,1,15,1.5157347385414,8.69274861769762,0.534450949278822,95.3541522494293,56.319514661274,04 Low Priority,89 - 99,0.504204860643071,7030.87232336208,15978.1996862756,14056679.8653661
777,Palo Verde Park,2,BlockApportionment:US.BlockGroups,1,398,40.54,4063,2507,4076,62.05,15.75,22.2,12.82,398,4.84770514603616,9.3001810753439,2.58566234110747,1571.35753396933,1.2,18,8.6998189246561,49.8935183106634,0.430350229067754,78.5283129660098,38.4936211972522,02 Upper-Moderate Priority,64 - 79,0.998329811293162,4069.79732953891,21099.7740917602,27801537.320137
