"","siteID","diet","n","routeID","easting","northing"
"5051","158_09a","Seeds",6,158,523254,3573661
"5052","158_09a","Trunk arthropods",1,158,523254,3573661
"5053","158_09a","Omnivorous",2,158,523254,3573661
"5054","158_10","Foliage arthropods",9,158,523882,3573976
"5055","158_10","Nectar",1,158,523882,3573976
"5056","158_10","Omnivorous",4,158,523882,3573976
"5057","158_10","Seeds",7,158,523882,3573976
"5058","158_10","Ground arthropods",10,158,523882,3573976
"5059","158_10","Vertebrates",2,158,523882,3573976
"5060","158_10","Trunk arthropods",2,158,523882,3573976
"5061","158_11","Aerial arthropods",1,158,524570,3574717
"5062","158_11","Foliage arthropods",8,158,524570,3574717
"5063","158_11","Fruits",1,158,524570,3574717
"5064","158_11","Nectar",2,158,524570,3574717
"5065","158_11","Omnivorous",4,158,524570,3574717
"5066","158_11","Seeds",9,158,524570,3574717
"5067","158_11","Ground arthropods",8,158,524570,3574717
"5068","158_11","Vertebrates",1,158,524570,3574717
"5069","158_11","Trunk arthropods",2,158,524570,3574717
"5070","158_12","Aerial arthropods",1,158,526260,3574768
"5071","158_12","Foliage arthropods",7,158,526260,3574768
"5072","158_12","Omnivorous",1,158,526260,3574768
"5073","158_12","Seeds",6,158,526260,3574768
"5074","158_12","Trunk arthropods",2,158,526260,3574768
"5075","158_12","Ground arthropods",6,158,526260,3574768
"5076","158_12a","Foliage arthropods",3,158,524964,3574163
"5077","158_12a","Nectar",1,158,524964,3574163
"5078","158_12a","Omnivorous",3,158,524964,3574163
"5079","158_12a","Seeds",6,158,524964,3574163
"5080","158_12a","Ground arthropods",5,158,524964,3574163
"5081","158_12a","Vertebrates",1,158,524964,3574163
"5082","158_12a","Trunk arthropods",2,158,524964,3574163
"5083","159_01","Aerial arthropods",1,159,522658,3566426
"5084","159_01","Foliage arthropods",6,159,522658,3566426
"5085","159_01","Ground arthropods",6,159,522658,3566426
"5086","159_01","Nectar",1,159,522658,3566426
"5087","159_01","Omnivorous",3,159,522658,3566426
"5088","159_01","Seeds",7,159,522658,3566426
"5089","159_01","Trunk arthropods",1,159,522658,3566426
"5090","159_01","Vertebrates",1,159,522658,3566426
"5091","159_01","Fruits",1,159,522658,3566426
"5092","159_02","Foliage arthropods",5,159,523486,3566475
"5093","159_02","Fruits",1,159,523486,3566475
"5094","159_02","Ground arthropods",6,159,523486,3566475
"5095","159_02","Omnivorous",3,159,523486,3566475
"5096","159_02","Seeds",8,159,523486,3566475
"5097","159_02","Trunk arthropods",2,159,523486,3566475
"5098","159_02","Nectar",1,159,523486,3566475
"5099","159_03","Foliage arthropods",7,159,523897,3567796
"5100","159_03","Fruits",1,159,523897,3567796
"5101","159_03","Ground arthropods",6,159,523897,3567796
"5102","159_03","Nectar",1,159,523897,3567796
"5103","159_03","Omnivorous",4,159,523897,3567796
"5104","159_03","Seeds",8,159,523897,3567796
"5105","159_03","Trunk arthropods",1,159,523897,3567796
"5106","159_03","Vertebrates",1,159,523897,3567796
"5107","159_03","Aerial arthropods",2,159,523897,3567796
"5108","159_04","Fruits",1,159,523779,3568456
"5109","159_04","Ground arthropods",2,159,523779,3568456
"5110","159_04","Omnivorous",3,159,523779,3568456
"5111","159_04","Foliage arthropods",3,159,523779,3568456
"5112","159_04","Trunk arthropods",1,159,523779,3568456
"5113","159_04","Vertebrates",1,159,523779,3568456
"5114","159_04","Seeds",7,159,523779,3568456
"5115","159_05","Aerial arthropods",2,159,523387,3569583
"5116","159_05","Foliage arthropods",4,159,523387,3569583
"5117","159_05","Ground arthropods",5,159,523387,3569583
"5118","159_05","Nectar",1,159,523387,3569583
"5119","159_05","Omnivorous",5,159,523387,3569583
"5120","159_05","Fruits",1,159,523387,3569583
"5121","159_05","Trunk arthropods",1,159,523387,3569583
"5122","159_05","Vertebrates",1,159,523387,3569583
"5123","159_05","Seeds",8,159,523387,3569583
"5124","159_06","Aerial arthropods",2,159,523579,3570441
"5125","159_06","Fruits",1,159,523579,3570441
"5126","159_06","Ground arthropods",6,159,523579,3570441
"5127","159_06","Omnivorous",4,159,523579,3570441
"5128","159_06","Seeds",7,159,523579,3570441
"5129","159_06","Trunk arthropods",1,159,523579,3570441
"5130","159_06","Vertebrates",1,159,523579,3570441
"5131","159_06","Foliage arthropods",7,159,523579,3570441
"5132","159_07","Foliage arthropods",6,159,523130,3571220
"5133","159_07","Fruits",1,159,523130,3571220
"5134","159_07","Ground arthropods",3,159,523130,3571220
"5135","159_07","Seeds",7,159,523130,3571220
"5136","159_07","Trunk arthropods",1,159,523130,3571220
"5137","159_07","Omnivorous",4,159,523130,3571220
"5138","159_08","Foliage arthropods",5,159,523662,3572655
"5139","159_08","Ground arthropods",6,159,523662,3572655
"5140","159_08","Nectar",4,159,523662,3572655
"5141","159_08","Omnivorous",4,159,523662,3572655
"5142","159_08","Seeds",7,159,523662,3572655
"5143","159_08","Trunk arthropods",1,159,523662,3572655
"5144","159_08","Vertebrates",1,159,523662,3572655
"5145","159_08","Fruits",1,159,523662,3572655
"5146","159_09","Aerial arthropods",1,159,524194,3572114
"5147","159_09","Foliage arthropods",4,159,524194,3572114
"5148","159_09","Ground arthropods",6,159,524194,3572114
"5149","159_09","Nectar",1,159,524194,3572114
"5150","159_09","Omnivorous",4,159,524194,3572114
"5151","159_09","Fruits",1,159,524194,3572114
"5152","159_09","Trunk arthropods",1,159,524194,3572114
"5153","159_09","Vertebrates",2,159,524194,3572114
"5154","159_09","Seeds",8,159,524194,3572114
"5155","159_10","Aerial arthropods",1,159,524375,3573490
"5156","159_10","Foliage arthropods",6,159,524375,3573490
"5157","159_10","Ground arthropods",6,159,524375,3573490
"5158","159_10","Nectar",1,159,524375,3573490
"5159","159_10","Omnivorous",2,159,524375,3573490
"5160","159_10","Fruits",1,159,524375,3573490
"5161","159_10","Trunk arthropods",1,159,524375,3573490
"5162","159_10","Vertebrates",1,159,524375,3573490
"5163","159_10","Seeds",7,159,524375,3573490
"5164","159_11","Aerial arthropods",2,159,525284,3573548
"5165","159_11","Fruits",1,159,525284,3573548
"5166","159_11","Ground arthropods",5,159,525284,3573548
"5167","159_11","Omnivorous",2,159,525284,3573548
"5168","159_11","Seeds",7,159,525284,3573548
"5169","159_11","Trunk arthropods",1,159,525284,3573548
"5170","159_11","Vertebrates",1,159,525284,3573548
"5171","159_11","Foliage arthropods",7,159,525284,3573548
"5172","160_01","Fruits",1,160,522526,3564718
"5173","160_01","Ground arthropods",2,160,522526,3564718
"5174","160_01","Omnivorous",2,160,522526,3564718
"5175","160_01","Foliage arthropods",3,160,522526,3564718
"5176","160_01","Trunk arthropods",1,160,522526,3564718
"5177","160_01","Vertebrates",1,160,522526,3564718
"5178","160_01","Seeds",5,160,522526,3564718
"5179","160_01a","Aerial arthropods",2,160,522563,3564784
"5180","160_01a","Fruits",1,160,522563,3564784
"5181","160_01a","Ground arthropods",7,160,522563,3564784
"5182","160_01a","Nectar",2,160,522563,3564784
"5183","160_01a","Omnivorous",3,160,522563,3564784
"5184","160_01a","Seeds",9,160,522563,3564784
"5185","160_01a","Trunk arthropods",1,160,522563,3564784
"5186","160_01a","Foliage arthropods",8,160,522563,3564784
"5187","160_02","Aerial arthropods",3,160,521882,3565745
"5188","160_02","Foliage arthropods",8,160,521882,3565745
"5189","160_02","Ground arthropods",7,160,521882,3565745
"5190","160_02","Nectar",2,160,521882,3565745
"5191","160_02","Omnivorous",4,160,521882,3565745
"5192","160_02","Fruits",1,160,521882,3565745
"5193","160_02","Trunk arthropods",1,160,521882,3565745
"5194","160_02","Vertebrates",1,160,521882,3565745
"5195","160_02","Seeds",9,160,521882,3565745
"5196","160_03","Aerial arthropods",5,160,522203,3565763
"5197","160_03","Foliage arthropods",8,160,522203,3565763
"5198","160_03","Ground arthropods",6,160,522203,3565763
"5199","160_03","Nectar",2,160,522203,3565763
"5200","160_03","Omnivorous",3,160,522203,3565763
"5201","160_03","Fruits",1,160,522203,3565763
"5202","160_03","Trunk arthropods",1,160,522203,3565763
"5203","160_03","Seeds",9,160,522203,3565763
"5204","160_04","Foliage arthropods",3,160,523287,3564954
"5205","160_04","Fruits",1,160,523287,3564954
"5206","160_04","Omnivorous",2,160,523287,3564954
"5207","160_04","Seeds",4,160,523287,3564954
"5208","160_04","Trunk arthropods",1,160,523287,3564954
"5209","160_04","Vertebrates",1,160,523287,3564954
"5210","160_04","Ground arthropods",3,160,523287,3564954
"5211","160_04a","Aerial arthropods",2,160,523470,3564964
"5212","160_04a","Fruits",1,160,523470,3564964
"5213","160_04a","Ground arthropods",4,160,523470,3564964
"5214","160_04a","Nectar",1,160,523470,3564964
"5215","160_04a","Foliage arthropods",7,160,523470,3564964
"5216","160_04a","Seeds",8,160,523470,3564964
"5217","160_04a","Trunk arthropods",1,160,523470,3564964
"5218","160_04a","Vertebrates",1,160,523470,3564964
"5219","160_04a","Omnivorous",3,160,523470,3564964
"5220","160_05","Foliage arthropods",8,160,524542,3565023
"5221","160_05","Fruits",1,160,524542,3565023
"5222","160_05","Ground arthropods",7,160,524542,3565023
"5223","160_05","Nectar",1,160,524542,3565023
"5224","160_05","Omnivorous",4,160,524542,3565023
"5225","160_05","Seeds",7,160,524542,3565023
"5226","160_05","Trunk arthropods",2,160,524542,3565023
"5227","160_05","Aerial arthropods",3,160,524542,3565023
"5228","160_06","Aerial arthropods",3,160,521752,3566407
"5229","160_06","Fruits",1,160,521752,3566407
"5230","160_06","Ground arthropods",8,160,521752,3566407
"5231","160_06","Nectar",3,160,521752,3566407
"5232","160_06","Foliage arthropods",12,160,521752,3566407
"5233","160_06","Seeds",9,160,521752,3566407
"5234","160_06","Trunk arthropods",1,160,521752,3566407
"5235","160_06","Vertebrates",1,160,521752,3566407
"5236","160_06","Omnivorous",4,160,521752,3566407
"5237","160_07","Foliage arthropods",5,160,524672,3566531
"5238","160_07","Ground arthropods",3,160,524672,3566531
"5239","160_07","Nectar",1,160,524672,3566531
"5240","160_07","Omnivorous",2,160,524672,3566531
"5241","160_07","Fruits",1,160,524672,3566531
"5242","160_07","Trunk arthropods",1,160,524672,3566531
"5243","160_07","Vertebrates",1,160,524672,3566531
